NO_OF_FRAMES	129
160	1.59000	342.601	300.891	1814.006	318.338	512.208	1488.254	301.071	563.300	1127.105	435.387	627.317	908.102	327.070	139.692	1490.135	287.857	66.097	1124.548	405.775	-3.523	906.086	331.378	493.385	932.149	315.938	470.438	512.609	281.464	439.596	64.450	223.190	404.225	22.695	396.649	455.564	26.803	492.174	415.251	19.166	321.975	142.687	933.859	325.871	174.418	513.110	286.576	201.670	67.750	236.015	251.146	22.823	399.795	167.542	23.259	499.193	204.688	20.031
161	1.60000	342.581	300.972	1813.972	318.351	512.288	1488.264	301.279	563.261	1127.021	435.391	627.359	908.089	327.045	139.695	1490.091	287.651	66.217	1124.632	405.818	-3.499	906.031	331.372	493.410	932.156	315.938	470.492	512.623	281.489	439.579	64.506	223.150	404.242	22.656	396.561	455.519	26.737	492.170	415.250	19.165	321.824	142.765	933.857	325.974	174.456	513.074	286.589	201.700	67.832	235.952	251.191	22.756	399.750	167.495	23.290	499.194	204.617	20.043
162	1.61000	342.736	301.007	1813.928	318.345	512.324	1488.194	301.263	563.209	1127.070	435.462	627.321	908.004	327.075	139.780	1490.189	287.647	66.187	1124.524	405.732	-3.535	906.060	331.385	493.477	932.092	315.978	470.572	512.633	281.506	439.609	64.374	223.060	404.215	22.730	396.671	455.562	26.813	492.158	415.287	19.143	321.837	142.830	933.951	325.899	174.414	513.120	286.484	201.707	67.721	235.999	251.064	22.760	399.791	167.543	23.246	499.248	204.617	20.056
163	1.62000	342.819	301.064	1813.930	318.421	512.335	1488.260	301.278	563.259	1127.056	435.432	627.311	908.059	327.070	139.833	1490.140	287.667	66.243	1124.637	405.721	-3.561	906.054	331.380	493.540	932.135	315.841	470.409	512.550	281.436	439.653	64.528	223.063	404.252	22.753	396.770	455.560	26.764	492.110	415.247	19.114	321.878	142.903	933.910	325.912	174.479	513.016	286.572	201.629	67.678	236.013	251.178	22.763	399.766	167.439	23.278	499.201	204.636	20.047
164	1.63000	342.829	301.060	1813.924	318.466	512.383	1488.268	301.222	563.376	1127.048	435.503	627.284	907.938	327.106	139.843	1490.073	287.794	66.307	1124.615	405.687	-3.539	906.058	331.492	493.439	932.087	315.935	470.540	512.500	281.442	439.592	64.518	223.049	404.274	22.726	396.749	455.465	26.790	492.186	415.249	19.092	321.893	142.749	933.953	325.901	174.387	513.184	286.632	201.649	67.696	235.980	251.129	22.760	399.839	167.553	23.298	499.233	204.672	20.006
165	1.64000	342.838	301.152	1813.780	318.569	512.475	1488.272	301.334	563.354	1127.013	435.554	627.266	907.925	327.068	139.954	1490.112	287.750	66.330	1124.643	405.667	-3.479	906.129	331.470	493.493	932.087	315.852	470.385	512.585	281.376	439.646	64.524	223.057	404.216	22.662	396.702	455.683	26.847	492.142	415.265	19.172	321.890	142.893	933.815	326.049	174.476	512.933	286.443	201.762	67.703	235.987	251.136	22.756	399.789	167.543	23.247	499.229	204.697	20.041
166	1.65000	343.063	301.186	1813.884	318.581	512.453	1488.184	301.374	563.565	1126.991	435.552	627.218	907.952	327.124	139.980	1490.145	287.804	66.353	1124.614	405.708	-3.443	906.104	331.344	493.572	932.168	315.940	470.501	512.543	281.381	439.614	64.476	223.131	404.265	22.552	396.643	455.541	26.761	492.253	415.167	19.253	321.834	142.823	933.997	325.946	174.482	512.991	286.606	201.511	67.625	235.992	251.197	22.665	399.777	167.585	23.254	499.178	204.625	20.022
167	1.66000	342.954	301.240	1813.754	318.724	512.615	1488.208	301.441	563.543	1126.973	435.646	627.175	907.895	327.166	139.943	1490.095	287.782	66.395	1124.608	405.661	-3.422	906.050	331.525	493.478	932.020	315.993	470.559	512.612	281.446	439.580	64.442	223.171	404.239	22.711	396.618	455.540	26.814	492.263	415.132	19.120	321.918	142.851	933.961	326.045	174.507	513.029	286.378	201.818	67.853	235.972	251.137	22.740	399.816	167.555	23.235	499.180	204.653	19.985
168	1.67000	343.134	301.326	1813.866	318.661	512.535	1488.181	301.498	563.576	1126.957	435.691	627.242	907.897	327.214	140.015	1490.077	287.827	66.393	1124.662	405.687	-3.398	906.077	331.603	493.536	932.115	315.942	470.513	512.605	281.408	439.590	64.492	223.099	404.219	22.651	396.557	455.440	26.738	492.194	415.189	19.124	321.705	142.873	934.060	326.098	174.573	513.032	286.440	201.731	67.765	235.937	251.153	22.751	399.813	167.526	23.285	499.214	204.606	20.031
169	1.68000	343.213	301.350	1813.914	318.760	512.569	1488.227	301.513	563.639	1126.994	435.660	627.250	907.907	327.224	140.181	1490.121	287.809	66.442	1124.611	405.669	-3.321	906.072	331.492	493.666	932.107	316.082	470.606	512.624	281.411	439.572	64.491	223.056	404.212	22.716	396.744	455.503	26.747	492.264	415.059	19.135	321.864	142.783	933.964	326.016	174.510	512.997	286.456	201.790	67.658	235.999	251.171	22.728	399.806	167.518	23.254	499.194	204.618	20.016
170	1.69000	343.417	301.416	1813.938	318.762	512.562	1488.169	301.465	563.504	1127.003	435.859	627.272	907.908	327.249	140.092	1490.124	287.768	66.501	1124.648	405.715	-3.246	906.062	331.658	493.493	932.064	316.118	470.583	512.583	281.432	439.617	64.477	223.051	404.352	22.635	396.762	455.553	26.825	492.332	415.126	19.147	321.797	142.947	933.998	326.087	174.550	513.020	286.589	201.656	67.664	236.041	251.122	22.676	399.788	167.494	23.285	499.232	204.640	19.961
171	1.70000	343.505	301.337	1813.851	318.880	512.575	1488.193	301.550	563.442	1126.918	435.770	627.242	907.895	327.280	140.170	1490.153	287.874	66.569	1124.579	405.734	-3.211	906.074	331.608	493.607	932.119	316.096	470.568	512.505	281.425	439.662	64.448	223.120	404.202	22.632	396.741	455.437	26.778	492.165	415.283	19.190	321.842	142.824	933.977	325.993	174.530	513.048	286.542	201.755	67.769	235.942	251.066	22.810	399.725	167.483	23.198	499.160	204.645	20.046
172	1.71000	343.642	301.573	1813.866	318.896	512.627	1488.145	301.617	563.444	1126.960	435.914	627.179	907.908	327.323	140.315	1490.088	287.812	66.607	1124.575	405.742	-3.150	906.071	331.731	493.627	932.038	315.941	470.507	512.617	281.360	439.608	64.470	223.067	404.234	22.711	396.725	455.451	26.627	492.251	415.056	19.124	321.841	143.025	933.977	326.090	174.552	513.154	286.591	201.643	67.751	235.954	251.171	22.764	399.814	167.464	23.258	499.292	204.698	19.945
173	1.72000	343.677	301.507	1813.818	318.957	512.656	1488.242	301.633	563.614	1126.933	435.740	627.199	907.836	327.362	140.178	1490.118	287.815	66.600	1124.664	405.707	-3.134	906.072	331.724	493.602	932.039	315.970	470.539	512.579	281.450	439.599	64.470	223.049	404.236	22.745	396.746	455.509	26.838	492.179	415.226	19.177	321.905	142.998	933.916	326.063	174.473	513.090	286.545	201.669	67.856	236.032	251.191	22.671	399.787	167.525	23.276	499.228	204.597	20.029
174	1.73000	343.802	301.573	1813.823	319.094	512.710	1488.175	301.796	563.616	1126.859	435.985	627.184	907.883	327.434	140.285	1490.092	287.942	66.677	1124.563	405.706	-3.076	906.061	331.772	493.581	931.990	316.104	470.524	512.606	281.352	439.617	64.494	223.088	404.265	22.677	396.682	455.460	26.640	492.137	415.254	19.167	321.707	142.981	933.991	326.027	174.551	513.079	286.466	201.749	67.698	235.979	251.111	22.719	399.744	167.529	23.274	499.219	204.622	19.956
175	1.74000	344.043	301.568	1813.719	319.121	512.655	1488.166	301.816	563.596	1126.835	435.869	627.146	907.792	327.489	140.369	1490.095	287.923	66.725	1124.514	405.760	-2.965	906.024	331.788	493.687	932.107	315.982	470.509	512.507	281.406	439.602	64.406	223.068	404.248	22.656	396.752	455.638	26.760	492.349	415.110	19.142	322.007	143.021	933.945	326.123	174.557	513.030	286.443	201.785	67.808	235.977	251.155	22.707	399.792	167.515	23.273	499.209	204.690	19.936
176	1.75000	343.897	301.513	1813.714	319.252	512.731	1488.157	301.779	563.521	1126.922	435.945	627.255	907.828	327.606	140.400	1490.021	287.933	66.743	1124.605	405.788	-2.891	906.005	331.784	493.667	932.004	316.128	470.712	512.520	281.453	439.576	64.397	223.129	404.227	22.634	396.752	455.666	26.870	492.109	415.247	19.160	322.064	142.990	933.884	326.071	174.567	513.063	286.668	201.627	67.752	235.984	251.159	22.670	399.789	167.446	23.249	499.190	204.613	19.995
177	1.76000	344.197	301.518	1813.787	319.221	512.724	1488.127	301.644	563.625	1126.979	435.959	627.228	907.832	327.676	140.289	1490.055	288.030	66.754	1124.542	405.841	-2.841	905.956	331.763	493.707	932.031	316.023	470.520	512.525	281.394	439.656	64.516	223.041	404.269	22.732	396.814	455.515	26.778	492.083	415.227	19.114	322.142	142.944	933.960	326.098	174.562	513.054	286.456	201.705	67.716	235.990	251.123	22.698	399.728	167.544	23.204	499.182	204.598	20.027
178	1.77000	344.497	301.538	1813.766	319.331	512.808	1488.224	301.687	563.660	1126.999	435.952	627.246	907.753	327.715	140.435	1490.083	288.020	66.796	1124.526	405.884	-2.825	905.968	331.818	493.675	932.038	316.119	470.687	512.607	281.321	439.607	64.529	223.129	404.230	22.667	396.658	455.580	26.772	492.173	415.207	19.168	322.022	143.048	933.962	326.093	174.579	513.028	286.448	201.780	67.800	236.012	251.189	22.754	399.832	167.505	23.243	499.296	204.643	19.981
179	1.78000	344.596	301.515	1813.707	319.412	512.798	1488.137	301.744	563.699	1126.964	435.996	627.323	907.764	327.869	140.463	1490.085	288.162	66.928	1124.531	405.772	-2.758	905.902	331.907	493.727	932.084	316.046	470.584	512.512	281.410	439.556	64.391	223.045	404.341	22.639	396.876	455.524	26.776	492.269	415.176	19.140	322.030	143.144	934.007	326.028	174.566	513.026	286.555	201.563	67.593	236.019	251.158	22.705	399.820	167.532	23.244	499.121	204.608	20.015
180	1.79000	344.624	301.517	1813.774	319.448	512.687	1488.169	301.773	563.751	1126.920	436.121	627.204	907.661	327.946	140.429	1490.056	288.141	66.882	1124.570	405.949	-2.696	905.951	331.960	493.727	932.035	315.994	470.563	512.479	281.459	439.634	64.408	223.030	404.224	22.634	396.774	455.461	26.783	492.243	415.111	19.192	322.023	143.116	934.041	326.117	174.622	513.123	286.561	201.661	67.705	235.942	251.141	22.793	399.803	167.560	23.301	499.255	204.635	19.966
181	1.80000	344.733	301.468	1813.725	319.521	512.761	1488.157	301.813	563.634	1126.931	435.949	627.310	907.788	328.050	140.544	1490.040	288.134	66.923	1124.614	405.912	-2.665	905.895	331.885	493.795	932.059	316.067	470.562	512.518	281.393	439.627	64.422	222.989	404.266	22.715	396.837	455.558	26.823	492.303	415.140	19.148	322.078	143.122	934.016	326.142	174.604	513.064	286.677	201.670	67.708	236.007	251.147	22.694	399.807	167.509	23.297	499.186	204.674	20.021
182	1.81000	345.122	301.618	1813.573	319.623	512.811	1488.168	301.793	563.722	1126.993	435.954	627.373	907.787	328.101	140.430	1490.046	288.226	66.937	1124.579	405.892	-2.562	905.782	331.950	493.802	932.036	315.940	470.627	512.565	281.408	439.638	64.482	223.013	404.246	22.742	396.817	455.365	26.658	492.283	415.160	19.179	322.132	143.170	933.964	326.050	174.645	513.077	286.339	201.826	67.841	235.958	251.119	22.662	399.814	167.564	23.278	499.189	204.624	20.041
183	1.82000	345.160	301.536	1813.717	319.737	512.791	1488.218	301.782	563.752	1126.966	435.817	627.392	907.710	328.254	140.454	1490.003	288.260	67.052	1124.538	405.961	-2.556	905.830	331.909	493.902	932.028	315.965	470.649	512.494	281.426	439.638	64.432	223.076	404.284	22.764	396.742	455.412	26.798	492.239	415.184	19.135	322.187	143.168	933.892	326.110	174.675	513.018	286.465	201.705	67.750	235.957	251.149	22.717	399.803	167.544	23.268	499.222	204.646	19.951
184	1.83000	345.264	301.467	1813.640	319.780	512.786	1488.270	301.868	563.736	1127.008	435.996	627.334	907.739	328.366	140.452	1490.030	288.315	67.051	1124.445	405.946	-2.439	905.793	332.004	493.818	932.047	316.044	470.688	512.552	281.369	439.623	64.405	223.031	404.388	22.608	396.735	455.643	26.799	492.172	415.264	19.207	322.238	143.242	933.881	326.134	174.726	513.031	286.448	201.754	67.734	235.970	251.128	22.681	399.876	167.544	23.214	499.242	204.678	19.968
185	1.84000	345.419	301.546	1813.611	319.930	512.831	1488.253	301.851	563.723	1127.018	435.786	627.460	907.776	328.471	140.438	1490.012	288.361	67.041	1124.432	406.026	-2.420	905.722	332.024	493.812	931.984	316.178	470.826	512.477	281.435	439.661	64.509	223.014	404.267	22.683	396.814	455.528	26.835	492.092	415.234	19.130	322.280	143.211	933.906	326.199	174.647	513.045	286.548	201.629	67.648	235.975	251.166	22.722	399.806	167.446	23.282	499.241	204.622	19.980
186	1.85000	345.540	301.548	1813.649	320.024	512.786	1488.281	301.992	563.683	1127.006	435.734	627.487	907.723	328.586	140.562	1489.939	288.391	67.066	1124.520	405.999	-2.352	905.711	331.962	493.962	932.027	316.173	470.867	512.606	281.289	439.612	64.474	223.006	404.287	22.705	396.797	455.620	26.854	492.185	415.238	19.153	322.276	143.225	933.987	326.205	174.692	512.918	286.493	201.766	67.692	235.950	251.145	22.699	399.774	167.577	23.288	499.243	204.657	19.940
187	1.86000	345.748	301.481	1813.624	320.120	512.827	1488.324	302.097	563.677	1127.008	435.909	627.394	907.737	328.764	140.549	1490.005	288.496	67.064	1124.470	406.029	-2.350	905.744	332.115	493.896	931.985	316.160	470.900	512.580	281.324	439.604	64.552	223.128	404.250	22.628	396.731	455.489	26.687	492.382	415.007	19.124	322.358	143.278	933.934	326.185	174.774	513.055	286.396	201.783	67.801	235.954	251.102	22.669	399.771	167.497	23.316	499.235	204.656	19.922
188	1.87000	345.779	301.408	1813.573	320.267	512.893	1488.402	302.119	563.847	1126.997	435.819	627.472	907.753	328.726	140.568	1489.969	288.499	67.150	1124.393	405.985	-2.231	905.607	332.138	493.911	931.973	316.202	470.858	512.610	281.373	439.601	64.458	223.119	404.369	22.743	396.634	455.557	26.705	492.162	415.307	19.205	322.415	143.305	933.894	326.145	174.777	513.055	286.358	201.796	67.819	235.928	251.101	22.771	399.781	167.472	23.290	499.187	204.645	19.924
189	1.88000	345.705	301.259	1813.667	320.360	512.892	1488.357	302.038	563.788	1127.047	435.929	627.455	907.682	328.927	140.626	1489.969	288.605	67.135	1124.484	406.111	-2.200	905.614	332.173	493.982	932.051	316.099	470.903	512.575	281.470	439.556	64.385	223.085	404.236	22.727	396.691	455.555	26.792	492.307	415.199	19.193	322.464	143.319	933.894	326.148	174.764	513.067	286.381	201.967	67.743	235.974	251.104	22.715	399.857	167.516	23.276	499.201	204.628	20.018
190	1.89000	346.018	301.331	1813.608	320.419	512.935	1488.342	302.098	563.818	1127.062	435.629	627.617	907.686	329.020	140.730	1489.910	288.656	67.195	1124.413	406.173	-2.133	905.594	332.089	494.005	931.992	316.107	470.755	512.465	281.345	439.620	64.457	223.121	404.246	22.708	396.734	455.435	26.741	492.272	415.093	19.182	322.463	143.339	933.966	326.300	174.797	513.020	286.540	201.803	67.723	235.958	251.155	22.690	399.807	167.492	23.292	499.173	204.656	19.982
191	1.90000	346.259	301.314	1813.624	320.512	512.893	1488.401	301.991	563.935	1127.131	435.812	627.590	907.791	329.249	140.649	1490.013	288.751	67.190	1124.463	406.222	-2.074	905.601	332.175	493.973	932.025	316.229	470.933	512.541	281.382	439.667	64.495	223.041	404.298	22.758	396.611	455.544	26.775	492.182	415.207	19.184	322.637	143.377	933.874	326.275	174.801	513.056	286.612	201.572	67.593	235.986	251.084	22.708	399.852	167.544	23.254	499.322	204.644	20.004
192	1.91000	346.484	301.352	1813.649	320.581	512.955	1488.462	302.133	563.921	1127.047	435.669	627.693	907.736	329.442	140.627	1490.049	288.800	67.241	1124.525	406.244	-2.066	905.589	332.169	494.030	932.022	315.929	470.857	512.504	281.265	439.617	64.534	223.117	404.225	22.604	396.487	455.548	26.751	492.316	415.168	19.120	322.709	143.458	933.882	326.326	174.907	512.952	286.479	201.830	67.757	235.950	251.136	22.706	399.800	167.502	23.244	499.202	204.654	20.001
193	1.92000	346.503	301.165	1813.723	320.728	512.905	1488.408	302.041	564.067	1127.161	435.855	627.549	907.692	329.460	140.713	1490.056	288.856	67.257	1124.547	406.243	-1.987	905.583	332.111	494.136	932.016	316.163	470.929	512.378	281.373	439.615	64.459	223.136	404.208	22.693	396.718	455.467	26.750	492.227	415.210	19.205	322.750	143.473	933.899	326.291	174.903	513.034	286.379	201.709	67.751	235.909	251.065	22.710	399.769	167.515	23.214	499.243	204.666	20.020
194	1.93000	346.887	301.220	1813.566	320.772	512.938	1488.413	302.243	563.996	1127.152	435.874	627.665	907.624	329.550	140.611	1489.990	288.915	67.280	1124.553	406.319	-1.972	905.536	332.257	494.163	931.999	316.054	470.791	512.406	281.345	439.612	64.456	223.096	404.239	22.788	396.589	455.558	26.784	492.221	415.092	19.116	322.792	143.466	933.812	326.466	174.906	513.041	286.374	201.707	67.875	236.001	251.096	22.709	399.806	167.515	23.281	499.282	204.679	19.931
195	1.94000	346.748	300.999	1813.576	320.917	512.938	1488.455	302.172	564.108	1127.143	435.660	627.835	907.669	329.792	140.678	1490.163	289.071	67.351	1124.504	406.329	-1.946	905.535	332.391	494.163	931.996	316.127	470.742	512.398	281.323	439.676	64.467	223.086	404.252	22.647	396.622	455.469	26.653	492.202	415.208	19.151	322.974	143.560	933.776	326.369	174.938	513.014	286.345	201.924	67.765	235.903	251.095	22.676	399.772	167.525	23.245	499.251	204.675	19.978
196	1.95000	347.243	301.169	1813.606	320.923	512.927	1488.504	302.202	564.124	1127.139	435.757	627.721	907.703	329.850	140.654	1490.106	289.124	67.305	1124.575	406.413	-1.971	905.583	332.378	494.164	931.908	316.049	470.927	512.449	281.408	439.558	64.412	223.053	404.271	22.730	396.695	455.635	26.751	492.230	415.266	19.156	322.895	143.503	933.957	326.458	174.950	513.071	286.605	201.654	67.678	235.974	251.079	22.722	399.666	167.538	23.299	499.306	204.719	19.952
197	1.96000	347.162	301.116	1813.715	321.043	512.984	1488.469	302.205	564.157	1127.246	435.708	627.888	907.773	329.936	140.695	1490.083	289.182	67.340	1124.535	406.488	-1.929	905.591	332.306	494.310	931.953	316.288	471.080	512.527	281.268	439.602	64.498	223.129	404.203	22.617	396.624	455.596	26.772	492.204	415.268	19.127	323.040	143.622	933.830	326.498	175.029	513.006	286.470	201.806	67.939	236.002	251.065	22.682	399.807	167.561	23.206	499.196	204.671	19.970
198	1.97000	347.390	301.031	1813.578	321.056	512.980	1488.552	302.249	564.198	1127.206	435.716	627.934	907.694	329.817	140.624	1490.022	289.265	67.355	1124.508	406.573	-1.900	905.601	332.396	494.226	931.978	316.076	470.917	512.389	281.384	439.624	64.453	223.037	404.351	22.831	396.797	455.511	26.693	492.424	415.102	19.058	322.941	143.708	933.896	326.371	174.947	513.036	286.537	201.876	67.786	235.958	251.142	22.767	399.880	167.541	23.251	499.198	204.715	20.013
199	1.98000	347.681	301.167	1813.508	321.180	512.985	1488.479	302.351	564.141	1127.240	435.723	628.042	907.729	330.079	140.602	1490.061	289.312	67.361	1124.506	406.663	-1.909	905.564	332.356	494.335	931.988	316.127	471.021	512.355	281.360	439.563	64.406	223.057	404.280	22.794	396.642	455.634	26.741	492.182	415.309	19.135	323.246	143.596	933.794	326.488	175.011	513.052	286.403	201.863	67.824	235.905	251.131	22.728	399.837	167.502	23.298	499.243	204.682	19.944
200	1.99000	347.925	301.164	1813.526	321.175	512.986	1488.514	302.404	564.182	1127.224	435.905	627.981	907.691	330.063	140.693	1490.146	289.403	67.310	1124.495	406.751	-1.898	905.552	332.451	494.334	932.014	316.147	470.920	512.334	281.369	439.570	64.375	223.092	404.267	22.719	396.649	455.526	26.657	492.251	415.175	19.005	323.180	143.683	933.925	326.595	175.027	513.070	286.375	201.825	67.886	235.932	251.109	22.656	399.843	167.601	23.307	499.184	204.682	19.940
201	2.00000	347.916	301.107	1813.494	321.308	513.009	1488.528	302.441	564.232	1127.214	435.729	628.116	907.697	330.274	140.805	1490.141	289.582	67.350	1124.485	406.847	-1.891	905.537	332.517	494.330	931.956	316.397	471.182	512.377	281.366	439.531	64.442	223.144	404.220	22.548	396.729	455.525	26.716	492.324	415.168	19.132	323.348	143.726	933.894	326.591	175.010	513.004	286.598	201.586	67.512	235.975	251.126	22.739	399.695	167.611	23.230	499.247	204.675	20.030
202	2.01000	348.014	301.049	1813.566	321.302	512.935	1488.541	302.421	564.356	1127.212	435.893	628.136	907.758	330.282	140.684	1490.096	289.579	67.353	1124.556	406.928	-1.878	905.593	332.638	494.345	931.925	316.169	471.015	512.426	281.374	439.603	64.399	223.152	404.269	22.648	396.663	455.522	26.715	492.280	415.112	19.136	323.179	143.842	933.875	326.576	175.051	512.994	286.697	201.603	67.659	235.924	251.107	22.684	399.764	167.548	23.296	499.211	204.652	20.037
203	2.02000	348.172	301.145	1813.563	321.405	513.040	1488.497	302.633	564.254	1127.204	435.986	628.175	907.733	330.390	140.757	1490.102	289.706	67.341	1124.501	407.047	-1.903	905.593	332.649	494.333	932.010	316.080	471.154	512.419	281.362	439.606	64.391	223.127	404.226	22.752	396.629	455.582	26.787	492.199	415.230	19.180	323.428	143.743	933.888	326.620	175.052	512.987	286.452	201.760	67.783	236.029	251.084	22.690	399.693	167.628	23.237	499.222	204.673	19.953
