NO_OF_FRAMES	129
204	2.03000	348.307	301.077	1813.506	321.442	513.038	1488.535	302.705	564.339	1127.177	435.848	628.307	907.816	330.514	140.721	1490.126	289.834	67.363	1124.505	407.203	-1.892	905.575	332.606	494.430	932.012	316.144	471.073	512.403	281.338	439.524	64.417	222.978	404.304	22.766	396.560	455.567	26.713	492.251	415.252	19.247	323.599	143.763	933.907	326.666	175.045	513.092	286.470	201.785	67.768	235.982	251.153	22.769	399.837	167.504	23.273	499.228	204.715	20.027
205	2.04000	348.488	301.166	1813.460	321.490	513.123	1488.520	302.580	564.407	1127.231	436.125	628.273	907.780	330.522	140.748	1490.119	289.970	67.388	1124.478	407.331	-1.921	905.578	332.649	494.456	931.987	316.263	471.081	512.335	281.389	439.561	64.405	223.091	404.305	22.715	396.621	455.668	26.731	492.220	415.222	19.110	323.644	143.778	933.958	326.603	175.079	513.047	286.431	201.879	67.805	235.938	251.086	22.645	399.853	167.546	23.261	499.255	204.644	20.003
206	2.05000	348.568	301.182	1813.466	321.518	513.045	1488.568	302.638	564.485	1127.213	436.026	628.317	907.797	330.637	140.708	1490.057	290.058	67.372	1124.454	407.437	-1.911	905.632	332.723	494.517	931.982	316.349	471.251	512.333	281.334	439.570	64.405	223.166	404.268	22.781	396.772	455.640	26.780	492.223	415.292	19.137	323.531	143.987	933.789	326.701	175.152	513.006	286.452	201.765	67.829	235.950	251.106	22.701	399.778	167.551	23.267	499.208	204.706	19.987
207	2.06000	348.629	301.161	1813.486	321.641	513.130	1488.552	302.646	564.708	1127.296	436.207	628.463	907.855	330.735	140.794	1490.125	290.077	67.314	1124.452	407.586	-1.994	905.596	332.796	494.518	931.912	316.126	471.158	512.315	281.312	439.499	64.416	223.077	404.243	22.768	396.654	455.669	26.788	492.300	415.062	19.081	323.765	143.799	933.846	326.678	175.053	513.083	286.478	201.897	67.794	235.922	251.035	22.710	399.944	167.561	23.289	499.249	204.702	19.963
208	2.07000	348.644	301.028	1813.432	321.805	513.125	1488.545	302.844	564.414	1127.159	436.174	628.461	907.825	330.898	140.837	1490.091	290.137	67.329	1124.443	407.847	-1.964	905.648	332.803	494.472	931.936	316.164	471.118	512.369	281.352	439.530	64.429	223.132	404.303	22.733	396.793	455.475	26.746	492.265	415.227	19.155	323.728	143.962	933.846	326.823	175.072	512.983	286.513	201.708	67.888	235.968	251.149	22.743	399.816	167.535	23.296	499.264	204.652	19.941
209	2.08000	348.733	301.138	1813.425	321.804	513.095	1488.570	302.591	564.656	1127.280	436.250	628.531	907.901	330.981	140.783	1490.042	290.307	67.347	1124.436	407.934	-2.002	905.665	332.807	494.487	931.943	316.180	471.105	512.281	281.287	439.500	64.398	223.061	404.209	22.688	396.759	455.612	26.668	492.219	415.218	19.076	323.892	143.864	933.823	326.822	175.123	512.987	286.544	201.820	67.825	236.003	251.097	22.633	399.837	167.543	23.230	499.206	204.677	20.078
210	2.09000	348.890	301.132	1813.415	321.897	513.106	1488.554	302.764	564.610	1127.258	436.397	628.570	907.853	331.006	140.807	1490.084	290.464	67.382	1124.375	408.082	-2.009	905.657	332.851	494.568	931.949	316.253	471.157	512.338	281.289	439.556	64.513	223.164	404.254	22.683	396.578	455.572	26.661	492.222	415.198	19.156	323.915	143.924	933.887	326.888	175.022	513.009	286.656	201.633	67.753	235.997	251.138	22.763	399.844	167.601	23.361	499.223	204.717	19.932
211	2.10000	348.896	301.149	1813.433	321.927	513.184	1488.614	302.865	564.845	1127.262	436.442	628.701	907.895	331.108	140.880	1490.096	290.554	67.317	1124.429	408.180	-2.007	905.710	332.876	494.583	931.956	316.238	471.156	512.339	281.312	439.518	64.483	223.117	404.218	22.693	396.624	455.680	26.798	492.415	415.100	19.161	324.038	143.909	933.851	326.871	175.029	513.032	286.508	201.751	67.625	235.991	251.074	22.722	399.899	167.559	23.294	499.274	204.715	19.995
212	2.11000	348.973	301.213	1813.394	321.916	513.238	1488.595	302.944	564.822	1127.273	436.390	628.598	907.784	331.121	140.914	1490.113	290.663	67.334	1124.369	408.296	-2.003	905.673	332.967	494.542	931.993	316.370	471.351	512.363	281.349	439.579	64.448	223.088	404.220	22.694	396.710	455.726	26.777	492.264	415.133	19.084	324.088	143.905	933.833	326.947	175.118	513.046	286.515	201.754	67.731	235.954	251.094	22.763	399.837	167.551	23.274	499.234	204.678	19.960
213	2.12000	349.085	301.142	1813.416	322.114	513.190	1488.585	302.836	564.947	1127.338	436.422	628.677	907.842	331.281	140.899	1490.108	290.689	67.343	1124.411	408.415	-2.016	905.700	332.968	494.488	931.887	316.309	471.206	512.346	281.334	439.515	64.431	223.059	404.245	22.731	396.584	455.625	26.794	492.231	415.271	19.097	323.908	143.997	933.938	327.017	175.173	513.013	286.586	201.851	67.681	236.049	251.120	22.633	399.836	167.544	23.252	499.262	204.665	20.037
214	2.13000	349.023	301.172	1813.479	322.294	513.201	1488.551	302.936	564.727	1127.298	436.562	628.709	907.854	331.330	140.863	1490.078	290.818	67.329	1124.380	408.513	-2.033	905.722	332.992	494.526	931.952	316.313	471.124	512.355	281.311	439.549	64.424	223.041	404.216	22.805	396.662	455.643	26.744	492.195	415.225	19.141	324.030	143.897	933.869	327.028	175.112	513.040	286.608	201.642	67.677	235.917	251.037	22.798	399.792	167.620	23.225	499.225	204.638	20.034
215	2.14000	349.074	301.210	1813.389	322.391	513.260	1488.546	302.964	564.984	1127.343	436.635	628.837	908.003	331.447	140.926	1490.136	290.898	67.291	1124.423	408.566	-2.043	905.720	332.980	494.570	931.913	316.510	471.296	512.341	281.240	439.529	64.482	223.137	404.219	22.693	396.760	455.580	26.736	492.305	415.278	19.179	324.138	143.901	933.951	326.985	175.123	513.044	286.449	201.823	67.830	235.989	251.130	22.680	399.815	167.597	23.333	499.256	204.667	19.918
216	2.15000	349.476	301.303	1813.327	322.426	513.237	1488.603	303.059	564.980	1127.306	436.538	628.748	907.862	331.463	140.972	1490.084	291.036	67.316	1124.414	408.714	-2.052	905.731	333.003	494.500	931.932	316.329	471.178	512.351	281.274	439.498	64.446	223.028	404.196	22.744	396.652	455.528	26.660	492.249	415.224	19.109	324.171	143.877	933.891	327.113	175.107	512.999	286.656	201.756	67.723	235.994	251.117	22.677	399.834	167.588	23.283	499.195	204.712	19.948
217	2.16000	349.404	301.255	1813.384	322.526	513.267	1488.582	303.127	564.957	1127.352	436.526	628.792	907.848	331.630	140.971	1490.119	291.109	67.332	1124.405	408.770	-2.047	905.783	333.045	494.549	931.842	316.521	471.325	512.440	281.279	439.498	64.389	223.089	404.278	22.727	396.553	455.595	26.738	492.322	415.146	19.131	324.194	143.845	933.861	327.107	175.102	512.998	286.521	201.658	67.823	235.977	251.115	22.687	399.782	167.621	23.364	499.185	204.658	20.001
218	2.17000	349.521	301.301	1813.274	322.667	513.280	1488.462	303.179	565.036	1127.372	436.774	628.874	907.923	331.621	140.981	1490.163	291.200	67.330	1124.415	408.865	-2.039	905.795	333.107	494.504	931.883	316.644	471.290	512.411	281.389	439.445	64.353	223.123	404.253	22.691	396.667	455.559	26.760	492.331	415.118	19.152	324.270	143.896	933.892	327.077	175.139	513.007	286.611	201.734	67.683	235.965	251.078	22.783	399.913	167.554	23.294	499.185	204.697	20.006
219	2.18000	349.501	301.290	1813.314	322.574	513.356	1488.575	303.308	565.040	1127.309	436.709	628.888	907.793	331.750	140.951	1490.149	291.245	67.366	1124.380	408.972	-2.055	905.720	333.092	494.528	931.852	316.511	471.320	512.415	281.241	439.589	64.435	223.080	404.221	22.738	396.663	455.593	26.736	492.293	415.155	19.159	324.248	143.892	933.839	327.110	175.141	513.008	286.510	201.740	67.781	236.014	251.148	22.716	399.813	167.520	23.315	499.247	204.667	20.052
220	2.19000	349.547	301.286	1813.421	322.868	513.299	1488.427	303.234	564.988	1127.444	436.763	628.895	907.824	331.791	141.046	1490.170	291.302	67.335	1124.464	409.043	-2.055	905.805	332.990	494.617	931.924	316.554	471.333	512.375	281.347	439.533	64.410	223.121	404.280	22.764	396.615	455.496	26.724	492.338	415.219	19.201	324.282	143.918	933.813	327.065	175.045	513.034	286.575	201.692	67.772	235.977	251.051	22.678	399.815	167.484	23.324	499.161	204.736	20.064
221	2.20000	349.687	301.315	1813.302	322.850	513.356	1488.513	303.674	564.935	1127.315	436.754	628.899	907.881	331.896	141.054	1490.183	291.352	67.299	1124.508	409.090	-1.993	905.784	333.236	494.458	931.802	316.574	471.313	512.412	281.336	439.526	64.401	223.052	404.240	22.754	396.745	455.528	26.719	492.216	415.300	19.144	324.209	143.872	933.922	327.124	175.149	513.070	286.566	201.823	67.702	236.054	251.079	22.687	399.842	167.576	23.361	499.220	204.700	20.091
222	2.21000	349.814	301.407	1813.309	323.001	513.348	1488.456	303.340	565.075	1127.356	436.731	628.843	907.712	332.072	141.040	1490.183	291.517	67.356	1124.407	409.091	-1.995	905.809	333.021	494.588	931.887	316.540	471.307	512.467	281.223	439.513	64.530	223.107	404.263	22.633	396.833	455.560	26.719	492.183	415.182	19.076	324.288	143.870	933.864	327.087	175.086	513.079	286.518	201.712	67.707	235.896	251.118	22.732	399.814	167.536	23.324	499.260	204.675	20.000
223	2.22000	349.917	301.435	1813.288	322.986	513.366	1488.513	303.463	565.021	1127.364	436.770	628.939	907.800	332.126	141.043	1490.149	291.503	67.279	1124.518	409.183	-1.953	905.785	333.062	494.593	931.939	316.410	471.119	512.310	281.319	439.500	64.388	223.029	404.251	22.811	396.720	455.639	26.764	492.224	415.216	19.082	324.278	143.942	933.895	327.112	175.081	513.025	286.554	201.768	67.813	235.973	251.037	22.714	399.858	167.557	23.292	499.280	204.720	19.988
224	2.23000	350.046	301.428	1813.353	323.102	513.423	1488.484	303.416	565.043	1127.408	436.750	628.926	907.872	332.101	141.093	1490.180	291.620	67.332	1124.500	409.274	-1.976	905.794	333.253	494.480	931.842	316.554	471.297	512.354	281.367	439.523	64.384	223.081	404.298	22.737	396.681	455.573	26.758	492.237	415.266	19.150	324.329	143.904	933.914	327.117	175.083	513.143	286.556	201.861	67.906	235.960	251.037	22.723	399.814	167.561	23.348	499.257	204.707	20.012
225	2.24000	350.027	301.420	1813.274	323.153	513.414	1488.462	303.569	564.961	1127.410	436.752	628.929	907.691	332.313	141.034	1490.239	291.554	67.319	1124.575	409.263	-1.948	905.755	333.258	494.543	931.836	316.583	471.400	512.425	281.365	439.500	64.374	223.135	404.295	22.747	396.583	455.614	26.784	492.330	415.133	19.091	324.377	143.948	933.842	327.042	175.088	513.044	286.645	201.780	67.751	235.974	251.083	22.706	399.895	167.584	23.336	499.283	204.656	19.971
226	2.25000	350.114	301.411	1813.334	323.171	513.379	1488.498	303.527	564.968	1127.433	436.881	629.045	907.781	332.403	141.077	1490.270	291.716	67.318	1124.476	409.260	-1.946	905.777	333.326	494.554	931.820	316.555	471.314	512.316	281.264	439.533	64.388	223.019	404.271	22.646	396.673	455.599	26.786	492.247	415.205	19.071	324.283	143.894	933.962	327.040	175.097	513.036	286.505	201.752	67.784	235.972	251.101	22.771	399.784	167.627	23.379	499.205	204.706	19.934
227	2.26000	350.128	301.439	1813.336	323.290	513.403	1488.444	303.619	565.033	1127.347	436.748	629.014	907.789	332.454	141.090	1490.133	291.801	67.301	1124.464	409.353	-1.976	905.786	333.246	494.542	931.888	316.608	471.266	512.360	281.256	439.510	64.435	223.037	404.323	22.770	396.643	455.612	26.736	492.220	415.261	19.170	324.354	143.976	933.861	327.054	175.087	513.005	286.514	201.815	67.731	235.942	251.045	22.703	399.787	167.586	23.265	499.245	204.742	20.029
228	2.27000	350.363	301.525	1813.303	323.267	513.429	1488.491	303.572	565.012	1127.415	436.765	628.986	907.773	332.612	141.072	1490.252	291.825	67.305	1124.492	409.332	-1.915	905.781	333.350	494.504	931.740	316.537	471.334	512.330	281.384	439.543	64.450	223.118	404.273	22.778	396.624	455.619	26.665	492.320	415.156	19.141	324.387	143.963	933.948	327.048	175.130	513.075	286.225	201.779	67.925	235.983	251.097	22.655	399.838	167.591	23.332	499.189	204.673	20.032
229	2.28000	350.402	301.516	1813.327	323.305	513.465	1488.481	303.752	564.935	1127.327	436.838	629.048	907.760	332.630	141.086	1490.241	291.779	67.328	1124.520	409.398	-1.890	905.801	333.200	494.613	931.866	316.505	471.436	512.394	281.311	439.563	64.378	223.120	404.258	22.753	396.826	455.737	26.795	492.165	415.216	19.160	324.418	143.987	933.839	327.051	175.147	513.105	286.733	201.688	67.776	236.013	251.088	22.693	399.869	167.609	23.242	499.193	204.769	19.951
230	2.29000	350.536	301.533	1813.364	323.380	513.418	1488.532	303.642	564.985	1127.420	436.826	628.963	907.762	332.700	141.083	1490.223	291.981	67.316	1124.534	409.426	-1.896	905.706	333.335	494.569	931.855	316.579	471.349	512.387	281.362	439.564	64.349	223.074	404.248	22.766	396.653	455.554	26.663	492.340	415.005	19.129	324.304	143.983	933.930	327.048	175.170	513.039	286.623	201.659	67.803	235.909	251.065	22.702	399.891	167.580	23.243	499.188	204.702	20.042
231	2.30000	350.641	301.552	1813.344	323.450	513.416	1488.511	303.553	564.927	1127.439	436.701	628.976	907.754	332.887	141.057	1490.234	291.894	67.250	1124.525	409.365	-1.882	905.784	333.286	494.611	931.857	316.642	471.341	512.304	281.367	439.532	64.362	223.061	404.227	22.825	396.653	455.643	26.750	492.254	415.128	19.196	324.318	143.991	933.952	326.994	175.167	513.018	286.471	201.753	67.850	235.902	251.089	22.681	399.828	167.570	23.230	499.170	204.671	19.941
232	2.31000	350.610	301.561	1813.305	323.452	513.396	1488.520	303.635	564.956	1127.424	436.789	628.940	907.701	332.873	141.077	1490.217	291.916	67.250	1124.593	409.357	-1.893	905.809	333.401	494.606	931.796	316.352	471.236	512.307	281.359	439.526	64.393	223.081	404.247	22.663	396.660	455.454	26.601	492.385	415.110	19.191	324.390	143.990	933.834	327.030	175.100	513.040	286.508	201.794	67.690	235.952	251.056	22.743	399.933	167.528	23.214	499.247	204.735	20.012
233	2.32000	350.698	301.590	1813.244	323.505	513.417	1488.530	303.730	564.896	1127.444	436.684	628.979	907.598	333.023	141.077	1490.189	291.978	67.247	1124.602	409.403	-1.838	905.723	333.413	494.580	931.816	316.331	471.317	512.318	281.391	439.538	64.420	223.111	404.198	22.789	396.705	455.584	26.795	492.396	415.147	19.095	324.372	143.984	933.930	327.040	175.085	513.039	286.597	201.847	67.711	235.887	250.979	22.737	399.901	167.604	23.261	499.145	204.721	19.932
234	2.33000	350.706	301.615	1813.305	323.451	513.440	1488.617	303.570	564.892	1127.470	436.695	628.875	907.674	332.925	141.088	1490.317	291.960	67.236	1124.603	409.377	-1.900	905.736	333.456	494.531	931.769	316.423	471.247	512.356	281.349	439.516	64.458	223.105	404.170	22.752	396.607	455.503	26.689	492.396	415.181	19.177	324.323	143.971	933.945	327.091	175.172	513.015	286.433	201.805	67.846	235.995	251.052	22.673	399.792	167.552	23.365	499.206	204.688	20.043
235	2.34000	350.720	301.570	1813.258	323.533	513.389	1488.595	303.697	564.935	1127.517	436.695	628.842	907.717	333.144	141.070	1490.268	292.015	67.277	1124.541	409.367	-1.909	905.722	333.299	494.596	931.965	316.406	471.292	512.311	281.312	439.501	64.409	223.096	404.328	22.760	396.705	455.578	26.714	492.213	415.260	19.162	324.394	144.019	933.932	327.114	175.189	512.980	286.612	201.719	67.794	235.991	251.119	22.704	399.852	167.572	23.280	499.266	204.723	20.044
236	2.35000	350.953	301.594	1813.262	323.598	513.381	1488.526	303.792	564.799	1127.408	436.697	628.889	907.735	333.192	141.087	1490.187	292.079	67.253	1124.600	409.274	-1.916	905.747	333.434	494.569	931.865	316.395	471.274	512.353	281.379	439.536	64.381	223.080	404.232	22.701	396.569	455.608	26.812	492.201	415.263	19.188	324.413	144.025	933.949	327.043	175.160	512.991	286.926	201.723	67.828	235.955	251.062	22.713	399.738	167.597	23.224	499.159	204.700	20.022
237	2.36000	350.996	301.639	1813.282	323.594	513.456	1488.530	303.615	564.778	1127.491	436.659	628.899	907.702	333.158	141.111	1490.262	292.103	67.293	1124.603	409.277	-1.965	905.688	333.516	494.594	931.797	316.385	471.219	512.318	281.314	439.484	64.417	223.101	404.246	22.774	396.586	455.660	26.782	492.185	415.247	19.189	324.439	144.017	933.893	326.980	175.129	513.045	286.455	201.761	67.778	235.958	251.143	22.685	399.888	167.561	23.260	499.187	204.726	19.997
238	2.37000	351.153	301.629	1813.290	323.756	513.407	1488.514	303.736	564.792	1127.474	436.649	628.843	907.679	333.337	141.119	1490.287	292.080	67.233	1124.674	409.216	-1.929	905.678	333.538	494.552	931.829	316.416	471.276	512.331	281.351	439.587	64.446	223.048	404.316	22.783	396.639	455.458	26.667	492.226	415.182	19.145	324.486	144.025	933.899	327.099	175.192	513.007	286.309	201.892	67.798	235.961	251.113	22.722	399.824	167.526	23.257	499.242	204.726	20.004
239	2.38000	351.179	301.608	1813.221	323.778	513.365	1488.497	303.665	564.862	1127.535	436.629	628.820	907.654	333.460	141.090	1490.213	292.044	67.247	1124.589	409.198	-2.049	905.687	333.599	494.619	931.873	316.421	471.298	512.372	281.305	439.540	64.388	223.112	404.209	22.728	396.655	455.641	26.736	492.150	415.216	19.108	324.536	144.064	933.915	327.034	175.184	513.112	286.531	201.792	67.845	235.869	251.080	22.691	399.686	167.647	23.246	499.207	204.705	19.951
240	2.39000	351.195	301.638	1813.277	323.668	513.415	1488.541	303.692	564.770	1127.359	436.608	628.758	907.640	333.552	141.098	1490.179	292.273	67.286	1124.601	409.182	-1.970	905.663	333.562	494.643	931.829	316.748	471.398	512.375	281.342	439.578	64.393	223.179	404.191	22.644	396.661	455.625	26.761	492.322	415.132	19.105	324.571	144.056	933.951	327.121	175.169	512.983	286.609	201.692	67.631	235.976	251.068	22.595	400.014	167.485	23.305	499.156	204.742	19.939
241	2.40000	351.321	301.701	1813.310	323.758	513.430	1488.486	303.749	564.795	1127.422	436.728	628.826	907.623	333.536	141.113	1490.220	292.157	67.250	1124.623	409.167	-1.936	905.682	333.661	494.595	931.766	316.709	471.428	512.339	281.273	439.568	64.457	223.068	404.293	22.730	396.672	455.587	26.766	492.250	415.277	19.212	324.576	144.055	933.908	327.168	175.172	513.016	286.600	201.762	67.781	235.951	251.067	22.720	399.803	167.542	23.342	499.132	204.650	20.014
242	2.41000	351.405	301.576	1813.210	323.807	513.438	1488.536	303.657	564.845	1127.359	436.657	628.859	907.576	333.561	141.127	1490.213	292.190	67.302	1124.653	409.192	-1.951	905.658	333.660	494.625	931.840	316.449	471.287	512.252	281.355	439.505	64.372	223.030	404.286	22.741	396.711	455.639	26.809	492.320	415.131	19.220	324.638	144.025	933.874	327.160	175.130	513.087	286.574	201.775	67.748	235.951	251.016	22.694	399.776	167.505	23.294	499.282	204.699	20.014
243	2.42000	351.370	301.613	1813.242	323.790	513.464	1488.509	303.712	564.742	1127.356	436.564	628.728	907.461	333.592	141.084	1490.252	292.159	67.296	1124.607	409.195	-1.926	905.700	333.728	494.651	931.867	316.531	471.272	512.242	281.367	439.503	64.463	223.061	404.220	22.798	396.877	455.483	26.823	492.194	415.237	19.150	324.687	144.022	933.865	327.099	175.163	513.098	286.504	201.656	67.810	235.995	251.086	22.681	399.690	167.655	23.222	499.168	204.715	19.926
244	2.43000	351.522	301.720	1813.235	323.897	513.418	1488.424	303.743	564.882	1127.429	436.509	628.802	907.477	333.666	141.104	1490.212	292.219	67.250	1124.509	409.211	-1.921	905.649	333.772	494.634	931.802	316.762	471.408	512.312	281.289	439.523	64.400	223.128	404.200	22.661	396.684	455.762	26.813	492.400	415.178	19.082	324.676	144.080	933.911	327.221	175.130	512.964	286.544	201.640	67.879	235.901	251.102	22.629	399.865	167.563	23.258	499.266	204.678	20.015
245	2.44000	351.537	301.624	1813.234	323.890	513.482	1488.383	303.680	564.771	1127.417	436.570	628.802	907.434	333.615	141.190	1490.230	292.147	67.261	1124.702	409.114	-1.912	905.637	333.779	494.627	931.855	316.578	471.196	512.314	281.376	439.580	64.451	223.171	404.248	22.756	396.694	455.649	26.770	492.188	415.152	19.103	324.809	144.071	933.845	327.319	175.241	512.969	286.694	201.725	67.666	235.965	251.120	22.725	399.829	167.604	23.267	499.280	204.704	20.014
246	2.45000	351.595	301.751	1813.254	324.046	513.426	1488.481	303.804	564.826	1127.362	436.576	628.781	907.518	333.648	141.158	1490.236	292.222	67.238	1124.647	409.135	-1.892	905.598	333.799	494.584	931.779	316.768	471.392	512.379	281.327	439.536	64.475	223.095	404.197	22.722	396.713	455.540	26.737	492.280	415.067	19.172	324.810	144.048	933.853	327.407	175.300	512.984	286.454	201.716	67.800	235.986	251.048	22.731	399.856	167.616	23.211	499.196	204.761	20.037
247	2.46000	351.764	301.749	1813.226	323.993	513.484	1488.539	303.726	564.749	1127.410	436.476	628.781	907.487	333.579	141.168	1490.261	292.153	67.192	1124.621	409.108	-1.976	905.645	333.869	494.583	931.823	316.799	471.360	512.325	281.325	439.490	64.438	223.101	404.211	22.747	396.641	455.592	26.707	492.187	415.196	19.149	324.801	144.051	933.844	327.377	175.265	512.921	286.465	201.850	67.731	236.024	251.052	22.675	399.653	167.602	23.277	499.217	204.729	20.002
